Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
1747809108717,390.5,231.0,307.5,231.5,97,0,-65,-2,5,-0.029404477011365948,-0.09703291109795487,0.02344836130060657
1747809108717,390.5,231.0,307.5,231.5,97,0,-65,-2,5,-0.029404477011365948,-0.09703291109795487,0.02344836130060657
1747809108781,391.5,231.0,308.5,231.5,98,-1,-64,-2,5,0.10158985874171567,-0.25821938961740365,-0.004254841251957742
1747809108781,391.5,231.0,308.5,231.5,98,-1,-64,-2,5,0.10158985874171567,-0.25821938961740365,-0.004254841251957742
1747809108841,390.5,231.5,308.0,231.5,97,-1,-63,-3,5,0.09239999619226769,0.0832257412505868,-0.005122409418114704
1747809108841,390.5,231.5,308.0,231.5,97,-1,-63,-3,5,0.09239999619226769,0.0832257412505868,-0.005122409418114704
1747809108905,391.0,231.5,308.0,231.5,99,-1,-63,-2,5,0.0,0.0,0.0
1747809108905,391.0,231.5,308.0,231.5,99,-1,-63,-2,5,0.0,0.0,0.0
1747809108961,390.0,231.5,307.5,231.5,97,-1,-64,-3,5,-0.10485882381417477,0.3094947857728574,-0.00376123230169656
1747809108961,390.0,231.5,307.5,231.5,97,-1,-64,-3,5,-0.10485882381417477,0.3094947857728574,-0.00376123230169656
1747809109022,391.0,232.0,307.5,231.5,99,0,-64,-3,5,-0.06997124664728194,-0.46887272043520767,0.0705701189740765
1747809109022,391.0,232.0,307.5,231.5,99,0,-64,-3,5,-0.06997124664728194,-0.46887272043520767,0.0705701189740765
1747809109084,390.0,231.5,308.0,231.5,98,-1,-63,-3,5,0.0,0.0,0.0
1747809109084,390.0,231.5,308.0,231.5,98,-1,-63,-3,5,0.0,0.0,0.0
1747809109143,392.0,232.5,310.0,232.5,98,-1,-62,-2,5,-0.012919077684449665,0.2555019070313964,-0.022267418312637344
1747809109143,392.0,232.5,310.0,232.5,98,-1,-62,-2,5,-0.012919077684449665,0.2555019070313964,-0.022267418312637344
1747809109200,392.0,233.0,310.0,232.5,98,-1,-62,-3,5,0.0371990629513137,0.874949361456764,-0.04658341198848959
1747809109200,392.0,233.0,310.0,232.5,98,-1,-62,-3,5,0.0371990629513137,0.874949361456764,-0.04658341198848959
1747809109261,392.0,232.5,310.0,233.5,98,-1,-62,-2,5,0.0,0.0,0.0
1747809109261,392.0,232.5,310.0,233.5,98,-1,-62,-2,5,0.0,0.0,0.0
1747809109320,391.5,232.0,309.5,232.5,97,-1,-63,-2,5,0.018547454878853564,0.3137325344185786,0.00891411761815103
1747809109320,391.5,232.0,309.5,232.5,97,-1,-63,-2,5,0.018547454878853564,0.3137325344185786,0.00891411761815103
1747809109384,392.0,232.5,310.0,233.5,98,-1,-62,-2,5,0.01523647037313669,0.4906918028890743,0.047348606502052026
1747809109384,392.0,232.5,310.0,233.5,98,-1,-62,-2,5,0.01523647037313669,0.4906918028890743,0.047348606502052026
1747809109443,392.0,232.5,310.0,233.5,98,-2,-62,-2,5,0.06109443950921056,0.51772761910245,0.07632499376269791
1747809109443,392.0,232.5,310.0,233.5,98,-2,-62,-2,5,0.06109443950921056,0.51772761910245,0.07632499376269791
1747809109504,392.0,232.0,310.0,232.5,98,-1,-63,-2,5,0.1007882700628957,0.9505700263367043,0.08467840147331973
1747809109504,392.0,232.0,310.0,232.5,98,-1,-63,-2,5,0.1007882700628957,0.9505700263367043,0.08467840147331973
1747809109563,393.0,232.5,311.0,233.0,98,-2,-62,-2,5,0.22036893744438002,1.2109143469196244,0.10134709813961945
1747809109563,393.0,232.5,311.0,233.0,98,-2,-62,-2,5,0.22036893744438002,1.2109143469196244,0.10134709813961945
1747809109622,393.5,233.5,311.0,233.5,98,-1,-62,-2,5,0.3708314730471671,1.7292967660384875,0.05532208340845185
1747809109622,393.5,233.5,311.0,233.5,98,-1,-62,-2,5,0.3708314730471671,1.7292967660384875,0.05532208340845185
1747809109684,393.0,232.5,310.0,233.0,99,-2,-63,-2,5,0.4948884604759285,2.1690868908697656,0.026991116836445284
1747809109684,393.0,232.5,310.0,233.0,99,-2,-63,-2,5,0.4948884604759285,2.1690868908697656,0.026991116836445284
1747809109730,392.0,232.5,310.5,232.5,97,-1,-63,-2,5,0.48693451482290007,2.17699189624083,0.021374449154826725
1747809109730,392.0,232.5,310.5,232.5,97,-1,-63,-2,5,0.48693451482290007,2.17699189624083,0.021374449154826725
1747809109795,393.0,233.0,310.5,233.5,99,-1,-63,-2,5,0.5547798311548009,2.140860724478289,0.008381813532779891
1747809109795,393.0,233.0,310.5,233.5,99,-1,-63,-2,5,0.5547798311548009,2.140860724478289,0.008381813532779891
1747809109865,392.5,233.0,311.0,233.5,97,-1,-62,-2,5,0.5191590621392552,2.5198243073151794,-0.01969761634622813
1747809109865,392.5,233.0,311.0,233.5,97,-1,-62,-2,5,0.5191590621392552,2.5198243073151794,-0.01969761634622813
1747809109921,392.0,232.5,310.5,233.5,98,-2,-63,-2,5,0.5360711159095302,1.916600929292505,0.009051724738048827
1747809109921,392.0,232.5,310.5,233.5,98,-2,-63,-2,5,0.5360711159095302,1.916600929292505,0.009051724738048827
1747809109988,392.0,233.5,311.0,233.5,97,-1,-62,-2,5,0.5108256762183632,1.75551523708514,0.020679229797996024
1747809109988,392.0,233.5,311.0,233.5,97,-1,-62,-2,5,0.5108256762183632,1.75551523708514,0.020679229797996024
1747809110048,392.0,234.0,310.0,234.5,98,-1,-63,-2,5,0.47845690078771375,1.676575333880697,-0.012188927711044406
1747809110048,392.0,234.0,310.0,234.5,98,-1,-63,-2,5,0.47845690078771375,1.676575333880697,-0.012188927711044406
1747809110108,387.0,233.0,309.5,235.0,96,-2,-61,1,5,0.3218769816515392,1.067595127469497,-0.034775634803719147
1747809110108,387.0,233.0,309.5,235.0,96,-2,-61,1,5,0.3218769816515392,1.067595127469497,-0.034775634803719147
1747809110168,389.0,234.5,309.0,236.5,96,-2,-62,1,5,0.13079018620902616,0.7531688387257933,-0.06087277086875198
1747809110168,389.0,234.5,309.0,236.5,96,-2,-62,1,5,0.13079018620902616,0.7531688387257933,-0.06087277086875198
1747809110223,391.5,233.0,309.5,234.0,98,-1,-63,-1,5,-0.2336628952174835,0.09648684986562373,-0.016737127306496513
1747809110223,391.5,233.0,309.5,234.0,98,-1,-63,-1,5,-0.2336628952174835,0.09648684986562373,-0.016737127306496513
1747809110289,390.5,233.5,307.5,233.5,96,-1,-66,-3,5,-0.4519411779543674,-0.4877538211119923,0.01180342460638717
1747809110289,390.5,233.5,307.5,233.5,96,-1,-66,-3,5,-0.4519411779543674,-0.4877538211119923,0.01180342460638717
1747809110347,392.0,232.5,309.5,233.5,98,-1,-63,-2,5,-0.5671325109393592,-0.7235097438951534,-0.009072146944269832
1747809110347,392.0,232.5,309.5,233.5,98,-1,-63,-2,5,-0.5671325109393592,-0.7235097438951534,-0.009072146944269832
1747809110404,390.5,233.5,308.5,233.5,96,0,-65,-3,5,-0.7829865302100245,-1.0100524119744438,0.026801981314661494
1747809110404,390.5,233.5,308.5,233.5,96,0,-65,-3,5,-0.7829865302100245,-1.0100524119744438,0.026801981314661494
1747809110467,390.0,236.0,311.5,237.5,97,-2,-63,2,5,-0.823581582459056,-1.580282228759641,0.02303515351986052
1747809110467,390.0,236.0,311.5,237.5,97,-2,-63,2,5,-0.823581582459056,-1.580282228759641,0.02303515351986052
1747809110528,392.5,235.0,313.0,235.5,96,-1,-61,0,5,-0.898348489108193,-1.2266008571647067,-0.032418103661314146
1747809110528,392.5,235.0,313.0,235.5,96,-1,-61,0,5,-0.898348489108193,-1.2266008571647067,-0.032418103661314146
1747809110589,393.5,234.0,310.5,234.5,99,-1,-64,-1,5,-0.9203833853536478,-1.545096987343081,-0.03353332357699268
1747809110589,393.5,234.0,310.5,234.5,99,-1,-64,-1,5,-0.9203833853536478,-1.545096987343081,-0.03353332357699268
1747809110644,392.0,234.0,309.5,234.0,97,0,-65,-2,5,-0.9668043419742358,-2.3970984744673807,0.046523571011665155
1747809110644,392.0,234.0,309.5,234.0,97,0,-65,-2,5,-0.9668043419742358,-2.3970984744673807,0.046523571011665155
1747809110704,392.5,232.5,310.5,232.5,97,-1,-65,-3,5,-0.9954062896079421,-2.3671556440248303,0.1358051528206472
1747809110704,392.5,232.5,310.5,232.5,97,-1,-65,-3,5,-0.9954062896079421,-2.3671556440248303,0.1358051528206472
1747809110768,392.5,233.0,310.5,233.0,97,0,-64,-3,5,-0.9922489367789153,-2.425511481944323,0.16828121693018988
1747809110768,392.5,233.0,310.5,233.0,97,0,-64,-3,5,-0.9922489367789153,-2.425511481944323,0.16828121693018988
1747809110828,392.5,233.5,310.5,233.0,96,0,-64,-3,5,-0.8784313839056037,-2.0439131631150858,0.17956610548038582
1747809110828,392.5,233.5,310.5,233.0,96,0,-64,-3,5,-0.8784313839056037,-2.0439131631150858,0.17956610548038582
1747809110884,393.0,232.0,310.0,232.5,98,0,-64,-3,5,-0.8681289411535515,-2.643428527733076,0.23531670363716414
1747809110884,393.0,232.0,310.0,232.5,98,0,-64,-3,5,-0.8681289411535515,-2.643428527733076,0.23531670363716414
1747809110945,393.0,232.5,310.0,232.5,98,0,-65,-3,5,-0.8034236851860044,-3.105478131396109,0.30790155211175824
1747809110945,393.0,232.5,310.0,232.5,98,0,-65,-3,5,-0.8034236851860044,-3.105478131396109,0.30790155211175824
1747809111002,391.5,233.0,309.5,232.5,96,0,-65,-3,5,-0.6798849835395515,-3.2528529746997057,0.28760682315772546
1747809111002,391.5,233.0,309.5,232.5,96,0,-65,-3,5,-0.6798849835395515,-3.2528529746997057,0.28760682315772546
1747809111068,392.0,233.5,309.0,232.5,97,0,-65,-4,5,-0.6308700274877763,-3.712134801595896,0.39424860745844514
1747809111068,392.0,233.5,309.0,232.5,97,0,-65,-4,5,-0.6308700274877763,-3.712134801595896,0.39424860745844514
1747809111128,392.0,233.0,308.5,232.5,98,1,-66,-4,5,-0.6594152437556571,-4.544192337231077,0.4979434206584644
1747809111128,392.0,233.0,308.5,232.5,98,1,-66,-4,5,-0.6594152437556571,-4.544192337231077,0.4979434206584644
1747809111185,391.5,234.0,309.0,233.5,96,0,-65,-3,5,-0.6118578572431574,-4.533031877169324,0.5422777550880722
1747809111185,391.5,234.0,309.0,233.5,96,0,-65,-3,5,-0.6118578572431574,-4.533031877169324,0.5422777550880722
1747809111247,391.5,233.5,308.5,233.5,96,0,-66,-3,5,-0.6739654679788543,-4.189320647792552,0.5480059717451472
1747809111247,391.5,233.5,308.5,233.5,96,0,-66,-3,5,-0.6739654679788543,-4.189320647792552,0.5480059717451472
1747809111308,392.0,232.5,309.0,232.5,97,-1,-65,-3,5,-0.5774265589361676,-4.373370436481639,0.5005450192554575
1747809111308,392.0,232.5,309.0,232.5,97,-1,-65,-3,5,-0.5774265589361676,-4.373370436481639,0.5005450192554575
1747809111367,392.0,233.5,308.5,233.5,98,0,-66,-2,5,-0.4684009426001978,-4.078381794665289,0.45215580524949156
1747809111367,392.0,233.5,308.5,233.5,98,0,-66,-2,5,-0.4684009426001978,-4.078381794665289,0.45215580524949156
1747809111425,389.5,232.5,307.0,233.5,96,-1,-65,-2,5,-0.5496723990684242,-3.919830350097712,0.40116395326202525
1747809111425,389.5,232.5,307.0,233.5,96,-1,-65,-2,5,-0.5496723990684242,-3.919830350097712,0.40116395326202525
1747809111489,388.5,231.0,306.5,232.5,96,-1,-65,-2,5,-0.4895081370560064,-3.394200643021901,0.2985921878865384
1747809111489,388.5,231.0,306.5,232.5,96,-1,-65,-2,5,-0.4895081370560064,-3.394200643021901,0.2985921878865384
1747809111541,388.5,232.5,306.5,231.5,96,1,-66,-4,5,-0.5587625501929865,-3.0839993715070255,0.24967504195962892
1747809111541,388.5,232.5,306.5,231.5,96,1,-66,-4,5,-0.5587625501929865,-3.0839993715070255,0.24967504195962892
1747809111612,388.0,232.5,305.0,233.0,96,-1,-65,-2,5,-0.4944845599832548,-3.0075747266881425,0.21611625626194564
1747809111612,388.0,232.5,305.0,233.0,96,-1,-65,-2,5,-0.4944845599832548,-3.0075747266881425,0.21611625626194564
1747809111672,387.5,232.5,305.5,233.0,96,-1,-65,-2,5,-0.5826415518471717,-2.5394615096714137,0.12631263388066677
1747809111672,387.5,232.5,305.5,233.0,96,-1,-65,-2,5,-0.5826415518471717,-2.5394615096714137,0.12631263388066677
1747809111728,387.5,232.5,304.5,233.0,96,-1,-66,-2,5,-0.6148047370604899,-1.4975994342385892,0.016662546413969748
1747809111728,387.5,232.5,304.5,233.0,96,-1,-66,-2,5,-0.6148047370604899,-1.4975994342385892,0.016662546413969748
1747809111792,386.5,234.5,304.5,234.5,95,-1,-66,-2,5,-0.643649635150831,-1.1737626606826872,-0.08397397283457109
1747809111792,386.5,234.5,304.5,234.5,95,-1,-66,-2,5,-0.643649635150831,-1.1737626606826872,-0.08397397283457109
1747809111848,386.5,233.5,303.5,234.5,96,-1,-66,-2,5,-0.7099309933155409,-0.8284337863252791,-0.12553933889473867
1747809111848,386.5,233.5,303.5,234.5,96,-1,-66,-2,5,-0.7099309933155409,-0.8284337863252791,-0.12553933889473867
1747809111908,385.5,232.5,303.5,233.5,95,-2,-65,-2,5,-0.7745176043709847,0.1695546520581548,-0.20797939428953527
1747809111908,385.5,232.5,303.5,233.5,95,-2,-65,-2,5,-0.7745176043709847,0.1695546520581548,-0.20797939428953527
1747809111957,384.5,234.5,303.0333251953125,234.96665954589844,94,-1,-65,-3,5,-0.7363195501021238,0.42767823349393375,-0.24859333866812727
1747809111957,384.5,234.5,303.0333251953125,234.96665954589844,94,-1,-65,-3,5,-0.7363195501021238,0.42767823349393375,-0.24859333866812727
1747809112019,384.5,234.0,302.5,235.0,96,0,-65,-1,5,-0.7415447093668459,0.33746995924616563,-0.23443371017763381
1747809112019,384.5,234.0,302.5,235.0,96,0,-65,-1,5,-0.7415447093668459,0.33746995924616563,-0.23443371017763381
1747809112078,384.5,232.5,302.0,234.0,96,-2,-65,-1,5,-0.7102097851012101,1.006862431434616,-0.27513160830874395
1747809112078,384.5,232.5,302.0,234.0,96,-2,-65,-1,5,-0.7102097851012101,1.006862431434616,-0.27513160830874395
1747809112138,384.5,234.5,302.0333251953125,234.96665954589844,95,0,-65,-3,5,-0.6755131773583343,1.7726354362366354,-0.31977704070839275
1747809112138,384.5,234.5,302.0333251953125,234.96665954589844,95,0,-65,-3,5,-0.6755131773583343,1.7726354362366354,-0.31977704070839275
1747809112197,384.5,234.5,302.0,235.0,96,-1,-65,-2,5,-0.8476740872564563,2.1270058580052122,-0.36975519765682086
1747809112197,384.5,234.5,302.0,235.0,96,-1,-65,-2,5,-0.8476740872564563,2.1270058580052122,-0.36975519765682086
1747809112273,385.0,233.5,302.0,233.5,98,0,-65,-3,5,-1.0227354204322152,2.569965351659457,-0.3702202319076022
1747809112273,385.0,233.5,302.0,233.5,98,0,-65,-3,5,-1.0227354204322152,2.569965351659457,-0.3702202319076022
1747809112318,385.0,233.5,301.5,234.5,98,-1,-65,-2,5,-1.0255349542986152,2.637184186585168,-0.3600430946400044
1747809112318,385.0,233.5,301.5,234.5,98,-1,-65,-2,5,-1.0255349542986152,2.637184186585168,-0.3600430946400044
1747809112392,384.5,234.0,301.5,234.5,97,-1,-64,-3,5,-1.1282033846285855,3.3186460647615146,-0.3819126596853545
1747809112392,384.5,234.0,301.5,234.5,97,-1,-64,-3,5,-1.1282033846285855,3.3186460647615146,-0.3819126596853545
1747809112452,383.5,234.0,300.9666748046875,234.03334045410156,96,0,-66,-2,5,-1.0606822142590713,3.7198259597267427,-0.4445763416836783
1747809112452,383.5,234.0,300.9666748046875,234.03334045410156,96,0,-66,-2,5,-1.0606822142590713,3.7198259597267427,-0.4445763416836783
1747809112512,384.0,233.5,299.9717102050781,234.03773498535156,98,-2,-66,-2,5,-0.9754393205727152,3.619112152049606,-0.4351913240590347
1747809112512,384.0,233.5,299.9717102050781,234.03773498535156,98,-2,-66,-2,5,-0.9754393205727152,3.619112152049606,-0.4351913240590347
1747809112570,382.0,234.0,300.5,234.5,96,-1,-64,-3,5,-1.137977117746786,3.76251574983902,-0.41838422811281306
1747809112570,382.0,234.0,300.5,234.5,96,-1,-64,-3,5,-1.137977117746786,3.76251574983902,-0.41838422811281306
1747809112622,382.0,233.5,299.5,233.5,96,-1,-65,-3,5,-1.0553490278580253,4.1402532591634955,-0.5054578688522721
1747809112622,382.0,233.5,299.5,233.5,96,-1,-65,-3,5,-1.0553490278580253,4.1402532591634955,-0.5054578688522721
1747809112691,383.0,232.5,299.5,232.5,98,-1,-65,-3,5,-1.0993606208623672,4.488317323161782,-0.5026040925230989
1747809112691,383.0,232.5,299.5,232.5,98,-1,-65,-3,5,-1.0993606208623672,4.488317323161782,-0.5026040925230989
1747809112748,382.0,233.0,299.5,233.5,97,-1,-64,-3,5,-1.0284294842087376,4.334061385614712,-0.5275615575012763
1747809112748,382.0,233.0,299.5,233.5,97,-1,-64,-3,5,-1.0284294842087376,4.334061385614712,-0.5275615575012763
1747809112812,381.5,233.5,298.5,234.0,96,-1,-66,-1,5,-0.983272115894334,4.104283669617958,-0.5059727454048584
1747809112812,381.5,233.5,298.5,234.0,96,-1,-66,-1,5,-0.983272115894334,4.104283669617958,-0.5059727454048584
1747809112873,382.0,231.5,301.0,233.5,99,-4,-63,1,5,-0.6442334975035635,3.6358120789514174,-0.5925061574084941
1747809112873,382.0,231.5,301.0,233.5,99,-4,-63,1,5,-0.6442334975035635,3.6358120789514174,-0.5925061574084941
1747809112929,385.0,233.5,302.0,233.5,97,-1,-66,-1,5,-0.33867979001965987,3.1883769659445793,-0.5586068753556565
1747809112929,385.0,233.5,302.0,233.5,97,-1,-66,-1,5,-0.33867979001965987,3.1883769659445793,-0.5586068753556565
1747809112989,383.5,231.5,303.0,232.0,96,-1,-62,-1,5,-0.01848353858134688,2.0609621489064374,-0.4957146527597166
1747809112989,383.5,231.5,303.0,232.0,96,-1,-62,-1,5,-0.01848353858134688,2.0609621489064374,-0.4957146527597166
1747809113049,384.5,230.5,303.0,230.0,97,0,-63,-2,5,0.10766396129542954,0.6330733520266936,-0.32230963162449977
1747809113049,384.5,230.5,303.0,230.0,97,0,-63,-2,5,0.10766396129542954,0.6330733520266936,-0.32230963162449977
1747809113113,385.0,230.5,302.0,230.5,99,-1,-63,-2,5,0.3956519264031271,-0.45170158267374383,-0.18343263964029632
1747809113113,385.0,230.5,302.0,230.5,99,-1,-63,-2,5,0.3956519264031271,-0.45170158267374383,-0.18343263964029632
1747809113169,385.5,231.5,303.0,230.5,97,0,-64,-3,5,0.7096447794423852,-1.4078536259785661,-0.02532115568125548
1747809113169,385.5,231.5,303.0,230.5,97,0,-64,-3,5,0.7096447794423852,-1.4078536259785661,-0.02532115568125548
1747809113232,387.0,231.0,304.5,231.0,98,0,-64,-2,5,0.8578229433289493,-2.723191304946126,0.21646398404285982
1747809113232,387.0,231.0,304.5,231.0,98,0,-64,-2,5,0.8578229433289493,-2.723191304946126,0.21646398404285982
1747809113292,386.0,231.5,306.5,230.5,95,0,-61,-4,5,0.9282339409235623,-4.245210885200139,0.44641701452198224
1747809113292,386.0,231.5,306.5,230.5,95,0,-61,-4,5,0.9282339409235623,-4.245210885200139,0.44641701452198224
1747809113353,388.0,233.5,308.0,231.5,96,1,-61,-4,5,1.0250711916747721,-6.044005370767171,0.7499319788345753
1747809113353,388.0,233.5,308.0,231.5,96,1,-61,-4,5,1.0250711916747721,-6.044005370767171,0.7499319788345753
1747809113413,388.0,232.5,308.5,230.5,95,1,-62,-4,5,1.2520389432383268,-7.518192771506465,0.9937909684374047
1747809113413,388.0,232.5,308.5,230.5,95,1,-62,-4,5,1.2520389432383268,-7.518192771506465,0.9937909684374047
1747809113476,390.0,232.5,311.5,231.0,96,0,-60,-3,5,1.2246258267263985,-8.803114145310628,1.3326169238747498
1747809113476,390.0,232.5,311.5,231.0,96,0,-60,-3,5,1.2246258267263985,-8.803114145310628,1.3326169238747498
1747809113537,392.0,234.5,312.5,234.0,96,-1,-60,-1,5,1.199417510593324,-9.907442368638378,1.5399365980732673
1747809113537,392.0,234.5,312.5,234.0,96,-1,-60,-1,5,1.199417510593324,-9.907442368638378,1.5399365980732673
1747809113592,395.0,234.5,315.0,234.0,97,0,-61,-2,5,1.0329566336350582,-10.722558822960421,1.8010920371667298
1747809113592,395.0,234.5,315.0,234.0,97,0,-61,-2,5,1.0329566336350582,-10.722558822960421,1.8010920371667298
1747809113656,396.5,235.5,315.5,234.0,97,0,-61,-3,5,1.04299627979151,-11.051614312627038,1.942172792424829
1747809113656,396.5,235.5,315.5,234.0,97,0,-61,-3,5,1.04299627979151,-11.051614312627038,1.942172792424829
1747809113711,395.5,235.5,316.0,233.5,96,1,-60,-3,5,0.904670481425637,-11.936017134119906,2.1469015056915532
1747809113711,395.5,235.5,316.0,233.5,96,1,-60,-3,5,0.904670481425637,-11.936017134119906,2.1469015056915532
1747809113773,395.0,234.5,316.0,233.0,95,0,-60,-3,5,0.8785414840973034,-13.580348905535878,2.3423414267709286
1747809113773,395.0,234.5,316.0,233.0,95,0,-60,-3,5,0.8785414840973034,-13.580348905535878,2.3423414267709286
1747809113836,394.5,235.5,315.0,233.0,94,1,-61,-3,5,0.9833231274249186,-14.282312385627801,2.4837835919886877
1747809113836,394.5,235.5,315.0,233.0,94,1,-61,-3,5,0.9833231274249186,-14.282312385627801,2.4837835919886877
1747809113895,394.0,234.5,314.0,233.0,96,0,-61,-2,5,1.2164011286882386,-14.983690319444547,2.576066259259537
1747809113895,394.0,234.5,314.0,233.0,96,0,-61,-2,5,1.2164011286882386,-14.983690319444547,2.576066259259537
1747809113956,392.0,233.5,313.5,232.5,96,-1,-60,-3,5,1.2699165304223388,-15.636097746114011,2.5634004566215363
1747809113956,392.0,233.5,313.5,232.5,96,-1,-60,-3,5,1.2699165304223388,-15.636097746114011,2.5634004566215363
1747809114016,388.0,232.0,310.0,232.0,95,0,-60,-3,5,1.098660569122052,-16.578339280648507,2.5669806924374017
1747809114016,388.0,232.0,310.0,232.0,95,0,-60,-3,5,1.098660569122052,-16.578339280648507,2.5669806924374017
1747809114076,387.5,232.0,308.5,231.5,94,0,-62,-4,5,1.248815413281673,-16.824543812596833,2.555498246021338
1747809114076,387.5,232.0,308.5,231.5,94,0,-62,-4,5,1.248815413281673,-16.824543812596833,2.555498246021338
1747809114134,387.0,232.5,309.0,231.0,94,0,-61,-3,5,1.2593404723935264,-17.46989962910098,2.5344083847569885
1747809114134,387.0,232.5,309.0,231.0,94,0,-61,-3,5,1.2593404723935264,-17.46989962910098,2.5344083847569885
